"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB","MD9-R-EB","MD10-R-EB","MD11-R-EB","MD12-R-EB"
"1500004A13Rik",18.1558048980784,29.2489374341673,42.4508527950079,31.3538222745381,87.8086518502537,67.7431439856168,68.7080261682001,65.444844883539,85.2556872373562,33.7627246780698,37.3047762867633,21.7210303810745
"1500009C09Rik",12.4821158674289,13.6495041359447,11.1712770513179,2.85034747950347,0,0,0.880872130361539,0.743691419131125,0.926692252579959,0,0.888208959208649,0.868841215242981
"1500009L16Rik",305.244469848943,397.785549104675,399.93171843718,394.77312591123,292.695506167512,275.81137194144,330.327048885577,349.534966991629,284.494521542047,205.241826332477,212.281941250867,126.850817425475
"1500011B03Rik",238.294939287279,230.091641148783,222.308413321226,262.231968114319,265.008093421937,237.101003949659,266.023383369185,248.392933989796,292.834751815267,303.864522102628,279.785822150725,278.898030092997
"1500011K16Rik",205.387542909512,202.792632876893,212.25426397504,218.051582182015,67.2408595249691,64.5172799863017,77.5167474718155,79.5749818470303,75.0620724589767,67.5254493561396,82.6034332064044,69.5072972194385
"1500012K07Rik",0,0,0,1.42517373975173,0,0,0,0,0,0,0,0
"1500015A07Rik",209.926494134031,157.944262144503,192.145965282667,163.894980071449,165.333407537865,122.582831973973,170.008321159777,145.019826730569,196.458757546951,244.335507538663,189.188508311442,202.440003151615
"1500015L24Rik",0,0,1.11712770513179,0,0,0,0,0,0,0,0,0.868841215242981
"1500015O10Rik",0,4.87482290569454,4.46851082052715,1.42517373975173,5.5374825491151,1.61293199965754,5.28523278216924,2.9747656765245,0,0.888492754686047,0,0
"1500017E21Rik",0,0.974964581138909,0,0,0,0,0,0,0,0,0,0
"1500026H17Rik",0,0.974964581138909,0,1.42517373975173,1.58213787117574,0,4.4043606518077,0.743691419131125,5.56015351547975,6.21944928280233,1.7764179184173,5.21304729145789
"1600002D24Rik",0,0,1.11712770513179,0,0,0,0,0,1.85338450515992,0,0.888208959208649,0
"1600002H07Rik",506.093061533935,518.6811571659,506.0588504247,497.385635173355,493.627015806832,501.621851893496,547.902465084877,571.898701311835,518.947661444777,566.858377489698,709.678958407711,649.024387786507
"1600002K03Rik",37.4463476022867,56.5479457060567,49.1536190257986,47.0307334118072,84.6443761079023,70.9690079849319,77.5167474718155,74.3691419131125,53.7481506496376,35.5397101874419,44.4104479604325,49.5239492688499
"1600010M07Rik",0,0.974964581138909,3.35138311539536,0,0,0,0,0.743691419131125,0,0,0,0
"1600012H06Rik",490.206732248116,464.083140622121,585.374917489057,591.447101996969,435.087914573329,425.814047909591,465.100484830893,397.131217816021,505.973969908658,539.315102094431,498.285226116052,520.435887930546
"1600014C10Rik",125.955896480419,129.670289291475,126.235430679892,145.367721454677,177.199441571683,164.519063965069,189.387508027731,172.536409238421,186.265142768572,162.594174107547,158.989403698348,171.161719402867
"1600014C23Rik",6.80842683677939,9.74964581138909,7.81989393592251,4.2755212192552,0.791068935587872,1.61293199965754,0.880872130361539,1.48738283826225,3.70676901031984,4.44246377343024,4.44104479604325,9.55725336767279
"1600015I10Rik",0,0,0,0,0,0,0,0,1.85338450515992,0,36.4165673275546,7.81957093718683
"1600020E01Rik",157.728555052056,149.169580914253,168.6862834749,166.745327550953,129.735305436411,111.292307976371,148.8673900311,146.507209568832,141.783914644734,157.26321757943,132.343134922089,152.916053882765
"1600023N17Rik",11.347378061299,7.79971664911127,12.2884047564497,7.12586869875866,18.194585518521,12.9034559972603,10.5704655643385,11.1553712869669,14.8270760412793,26.6547826405814,8.88208959208649,19.9833479505886
"1600025M17Rik",0,0,0,0,0,0,0,0,0,0,0.888208959208649,2.60652364572894
"1600029O15Rik",2.2694756122598,2.92489374341673,8.9370216410543,7.12586869875866,7.91068935587872,3.22586399931509,3.52348852144616,2.23107425739337,2.78007675773988,3.55397101874419,6.21746271446054,6.08188850670087
"1700001C02Rik",0,0.974964581138909,0,0,0,0,0,0,0,0,0,0
"1700001C19Rik",4.5389512245196,4.87482290569454,1.11712770513179,2.85034747950347,8.70175829146659,3.22586399931509,3.52348852144616,5.20583993391787,10.1936147783796,13.3273913202907,5.3292537552519,9.55725336767279
"1700001G01Rik",0,0,0,0,0,0,0.880872130361539,0,0,0,0,0.868841215242981
