"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ncapg",4574.27885040248,-0.743471688366522,0.0898766190914478,-8.27213680134155,1.31579201513681e-16,1.63081454089775e-14
"Ube2g1",2505.57256495892,-0.946809401632782,0.11446713699821,-8.27145175866139,1.32337575916188e-16,1.63081454089775e-14
"Sox11",5127.51189112026,-0.668735555776491,0.0809057127711517,-8.26561602229576,1.38975204393851e-16,1.69857317435795e-14
"Pclaf",2803.7975184746,-0.648078622960276,0.0784972250362878,-8.25607048734119,1.50546739066296e-16,1.82504262294109e-14
"Psme4",12532.5865323576,-0.75184559577225,0.0910885659929604,-8.25400628033111,1.53171300323906e-16,1.84188488639496e-14
"Cbx3",10138.0547066292,-0.806444840293277,0.0978209957703713,-8.24408741643109,1.66425458232412e-16,1.98525600616279e-14
"Tomm20",12856.5461366016,-0.484369041803838,0.0587948507220997,-8.23829018791563,1.74689074289033e-16,2.06729268787601e-14
"Vamp7",545.898260361061,-1.4195460527573,0.172645001854561,-8.22234085845792,1.99569025002393e-16,2.34312892268557e-14
"Usp14",4963.86646423224,-0.761504672294546,0.0926988663143574,-8.21482184811361,2.12479468915145e-16,2.47521981327635e-14
"Zic3",3537.74620561163,-0.889765516151732,0.108510451608077,-8.19981396230321,2.40759329823911e-16,2.78291656356926e-14
"Eif3m",4569.28021759132,-0.507718616252918,0.0620093094568878,-8.18778052359882,2.6608748819656e-16,3.05202348961454e-14
"Cabp1",248.811309624697,2.05886262979263,0.251828858242315,8.17564215699041,2.94294224567312e-16,3.34978716223144e-14
"Gpbp1",5058.63785245197,-0.72216339697427,0.088454833786139,-8.16420500795101,3.23558995495825e-16,3.65499104684716e-14
"Syt14",906.908411933368,-0.907513118027251,0.111437536696733,-8.1436932736315,3.83399729708439e-16,4.29840102983649e-14
"Dzip3",1935.30381049917,-0.812332976741202,0.0999437180573905,-8.12790430985105,4.36775788259573e-16,4.86027147667052e-14
"Srsf3",13775.8166300755,-0.761889801963108,0.0937703915251986,-8.12505727629779,4.47151208411118e-16,4.93886790268013e-14
"Zfp518a",3950.52297481892,-1.24479920966261,0.153565177631535,-8.10599921714927,5.23137818044988e-16,5.73566765063884e-14
"Stk26",841.901673858733,-1.05085055618302,0.12983476373405,-8.09375336743825,5.7853771902705e-16,6.29677075066594e-14
"Lpar4",1236.75915685914,-2.21895337141317,0.274233079568207,-8.09148690197046,5.89407320947071e-16,6.36858881350853e-14
"Vma21",693.746445622833,-0.976304752198721,0.120778378828476,-8.08343978176115,6.29650537365686e-16,6.75447421774082e-14
"Numa1",7840.25609512037,0.608639186923556,0.0753583466162893,8.07659953080756,6.65978071348358e-16,7.0931421584824e-14
"Chic1",654.826651884646,-0.985997644095484,0.122149887130366,-8.07203074238757,6.91384607394707e-16,7.31151480912232e-14
"Eif3e",8567.68013991275,-0.527286103104123,0.065329946014778,-8.0711241210095,6.96538621047005e-16,7.31414604114922e-14
"Cdc73",3937.705919094,-0.916523677539172,0.113890019920464,-8.04744505426582,8.45403046447775e-16,8.81524812977816e-14
"Mir17hg",1755.94863525241,-1.18264933551838,0.14707747713264,-8.04099552545238,8.91115122075768e-16,9.2273733231054e-14
"Nufip2",12274.099887353,-0.881098744786903,0.109728847218192,-8.02978220517404,9.76458540076946e-16,1.00413608904051e-13
"Zfp748",881.51167469725,-0.955343909752418,0.119284640483683,-8.00894319569248,1.1569832989607e-15,1.18162862813719e-13
"Ankrd11",16015.212375259,0.464542134052611,0.0580183614834168,8.00681236379606,1.1771989312792e-15,1.19409614042885e-13
"Micu3",655.163915048463,-1.16161183214833,0.145286744025353,-7.99530500831947,1.29253487256217e-15,1.30222888410639e-13
"Fmr1",4201.75613921022,-0.781386898937296,0.0978185685174401,-7.98812445101344,1.37007107370116e-15,1.37108253556765e-13
"Prps2",1307.19704712627,-1.05412476811532,0.132188189983585,-7.97442470652043,1.53092240798967e-15,1.5218389350356e-13
"Azin1",4849.24776914678,-0.765155926671384,0.0959853959922848,-7.97158691446026,1.56649663858028e-15,1.54688949522322e-13
"Zfp971",877.517615656867,-1.03265423825417,0.129667492916698,-7.96386368723565,1.66748945692829e-15,1.6357852165959e-13
"Gm32856",1892.18796236928,-1.13376350312163,0.142484681954466,-7.95709045751278,1.76131946184812e-15,1.71408567530802e-13
"Uty",398.196543641607,-2.77759813209609,0.349099696111939,-7.95646104259414,1.77029839713926e-15,1.71408567530802e-13
"Eloc",1460.34925823055,-0.855323124176608,0.107780761079125,-7.93576808711427,2.09196591255885e-15,2.01247120788162e-13
"Larp4",10070.3375997883,-0.69167010966746,0.0873634789718572,-7.91715391611489,2.43008854757163e-15,2.32275963672055e-13
"AW549877",2951.66509613481,-0.750128674282775,0.0948848415711477,-7.90567451936255,2.66486635599616e-15,2.53094409135406e-13
"Rimklb",1121.82148957906,-0.914597510449975,0.116143143934662,-7.87474386748557,3.41441606964153e-15,3.22230114015347e-13
"Myef2",7320.46336300338,-0.74917202654049,0.0951800930091952,-7.87109996276337,3.51536602198283e-15,3.29670583357144e-13
"Manea",922.288588454596,-1.01668960894476,0.129259583872469,-7.86548725042971,3.67663553133129e-15,3.42639452548006e-13
"Kmt2d",9003.16495339227,0.588879017500015,0.0748980846037135,7.86240423391037,3.76829647067284e-15,3.49000426547843e-13
"BC030336",939.774896690232,-0.806518556510629,0.10262905307029,-7.85857934359238,3.8851459152512e-15,3.5760130087846e-13
"Usp34",12167.1713055084,-0.572096907681329,0.072968713234072,-7.84030418415264,4.49456312582928e-15,4.11156016989205e-13
"Cul3",6440.94829257751,-0.650142026158093,0.0829599617769443,-7.83681684794093,4.62111323759146e-15,4.20154996864185e-13
"Srsf7",7591.6473967382,-0.639010305004566,0.0816824354373862,-7.82310543977843,5.1535903187969e-15,4.6572839541564e-13
"2610044O15Rik8",445.5899332139,-1.13686000803496,0.145355352992459,-7.8212462398543,5.2302919152972e-15,4.67379111566496e-13
"Synj2bp",1061.66146519874,-0.83470807808386,0.10672455167432,-7.8211439166411,5.23454574687176e-15,4.67379111566496e-13
"Gucy1a2",618.730933975089,-1.01289804341944,0.129883374352281,-7.79851962170442,6.26376149773501e-15,5.55946117218612e-13
"Ptpn13",4763.80726825276,0.885380724952394,0.113683530842836,7.7881177545093,6.80147805344577e-15,6.00099640561715e-13
"Zfp738",1006.56265179184,-1.02725316074652,0.132094786196739,-7.77663668887392,7.44781035518255e-15,6.53260589447806e-13
