"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lasp1",4878.23326914322,0.442150147064414,0.105359421940692,4.19658858144935,2.7096551060473e-05,0.00244266207404113
"Pafah1b1",8121.00258403658,-0.285523330308812,0.06809369461498,-4.19309499834365,2.75174137855286e-05,0.00245862867348295
"Sptan1",15229.3660957288,0.355319044726431,0.084868328075501,4.18670960985976,2.8302755558385e-05,0.00251289308313033
"Akt1",1967.49688745178,0.412382039042998,0.0988034132126457,4.17376308807739,2.9960931511014e-05,0.00264349043838116
"Brpf3",2737.83440435749,0.343577488814346,0.0824335521315245,4.16793259456005,3.07374793269991e-05,0.00269516146372203
"Cnot6",4288.26834461992,-0.359718473001605,0.0865632019362638,-4.15555877041684,3.24493517614388e-05,0.00282770060997674
"Tbc1d10b",1761.27092508408,0.500345826651658,0.120532755545171,4.15111912432922,3.30853495005428e-05,0.00286543483987217
"Cd37",80.7274670869782,1.90806944296517,0.460509300745425,4.14338959034396,3.42209862150402e-05,0.00290745706265795
"Eml2",686.94280456729,0.5375723732667,0.129778464084265,4.14223097075377,3.43943705790095e-05,0.00290745706265795
"Rhox6",195.346314189479,3.23053191926347,0.779203592424909,4.14594074086586,3.3842135071224e-05,0.00290745706265795
"Trim25",2412.22504147902,0.590487300303767,0.14250400449633,4.14365408460485,3.41815218972026e-05,0.00290745706265795
"Tmem263",1120.44880639489,-0.484866646565641,0.117187959964527,-4.13751247749694,3.51091362483878e-05,0.00295021235963387
"Ehhadh",109.393012805399,1.10551095264325,0.268730297262702,4.11383072137393,3.8914684851605e-05,0.00325064263934975
"Crip1",273.512824799933,1.05460640609454,0.256717258235129,4.10804639058828,3.99019968908362e-05,0.00329844321841601
"Elavl4",91.7245029752607,-1.29487183327334,0.315226988291684,-4.10774420137904,3.99542247183635e-05,0.00329844321841601
"Rin1",196.422981604998,0.95824638111199,0.233491354950664,4.10399083646787,4.06083554452399e-05,0.00333295438267705
"Tyk2",762.776996223856,0.548985140500972,0.134066785427345,4.09486315906699,4.22417807237465e-05,0.0034469781414863
"B4galnt3",509.678781697368,0.723933304030746,0.177543237092173,4.07750425128786,4.55216978404044e-05,0.00368108825868366
"Pim3",1488.44004639365,0.43332754545667,0.106287445490448,4.07694006998798,4.5632248017967e-05,0.00368108825868366
"Icam1",508.312665295459,0.680242893621013,0.167048755849851,4.07212187938974,4.65867898114143e-05,0.00373673699868031
"A4galt",286.73134645112,1.28240292974128,0.316067396541334,4.05737176239743,4.96280509832437e-05,0.0039297382195059
"Hook2",2057.19384728995,0.393460783433961,0.0969458606601028,4.05856197216563,4.93758308785352e-05,0.0039297382195059
"Mesdc1",803.048879669586,0.531929880858855,0.131132457970329,4.05643186356815,4.98280896289266e-05,0.0039297382195059
"Phf11d",437.504275257209,0.921251087737639,0.227194720731379,4.05489654324702,5.01564966295596e-05,0.00393366257177496
"Sirt6",526.120591119299,0.650397507400994,0.160559977400387,4.05080716833377,5.10412580229343e-05,0.00398093612988819
"Top3b",1717.61186633034,0.427913433682194,0.106229761614808,4.02818783716957,5.62084288070735e-05,0.00435985928279921
"Sema4b",1831.23188122518,0.564565070485448,0.140493494903153,4.01844278181436,5.85840310774327e-05,0.00451929380721376
"Hspg2",8564.37709771554,0.484935614491307,0.120720063079678,4.01702585403089,5.89372602083119e-05,0.00452183316500402
"Kazn",1130.2898500223,0.399443165829433,0.0996103944711313,4.01005505449733,6.07045920155144e-05,0.00463225257017847
"Gli2",1364.85212406005,-0.540162873824588,0.135024934770109,-4.00046757840883,6.32174483868069e-05,0.00477646696405237
"Zbtb7b",690.972836987804,0.56015588640154,0.140029641483231,4.00026651834727,6.32711852573347e-05,0.00477646696405237
"Itgb3",140.034840193743,1.39037429839983,0.347693696642139,3.99884815809836,6.36514974448675e-05,0.00477961802887869
"Btbd19",365.429421270711,0.646989918260017,0.162166085540853,3.98967463574266,6.6163990820963e-05,0.00493791802437042
"D16Ertd472e",868.299867104194,-0.558303116053285,0.139974056525937,-3.98861853339109,6.64591927909882e-05,0.00493791802437042
"Cuedc1",301.262676554898,0.715782378695843,0.18000696161136,3.97641498022302,6.996199552997e-05,0.00514402859841972
"Znrf1",1247.15319548472,0.484223630766395,0.12177180357853,3.97648401794527,6.9941697137903e-05,0.00514402859841972
"Efs",812.558321778259,0.521169420183985,0.131264831153479,3.97036598153712,7.17623134414931e-05,0.00524905999405989
"Gatsl3",638.967726156527,0.565270290918834,0.142557477238807,3.96520969553856,7.33314517895014e-05,0.00533618610779583
"Mfsd12",236.555129629408,0.912008935591899,0.230537897035079,3.95600440240472,7.62137568444225e-05,0.0055174851557575
"Ticrr",4262.56517021929,0.384338512914353,0.0972261106701238,3.95303802924264,7.71651673233209e-05,0.00555786054644551
"Cln6",573.917175711976,0.817009401739256,0.206934056971278,3.94816307038649,7.8753155159854e-05,0.00564344310351096
"Lrpap1",1120.42965262367,0.54548624970479,0.13822244488034,3.94643757153205,7.93225916749921e-05,0.00565554053876699
"Tjp3",629.875711975681,0.581827978372824,0.147552554946218,3.94319148580582,8.0404405786946e-05,0.00567534498247159
"Zfp710",3461.40606321191,0.348938615429193,0.0884910990103899,3.94320580636277,8.03996027318229e-05,0.00567534498247159
"Pgd",4440.12156556065,-0.258738554477841,0.0656426530011023,-3.94162244590413,8.09323012405596e-05,0.00568418555528845
"Tfpi",1199.23116896802,0.57712648803818,0.146816529030561,3.93093674022252,8.46155357080925e-05,0.00591345305738189
"Dock4",481.407259170334,-0.57841628625537,0.147481363461386,-3.92196188508124,8.78308882375284e-05,0.00610792438053787
