"","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB"
"Rbpms",13.2319645525262,13.2748986359936,13.2567976006784,13.2191159336364
"Gm26632",7.34279307667181,7.30142381452934,7.27035872293978,7.35507766039685
"Gm26978",4.56596412009182,4.54324150046595,4.51561007487182,4.539842712392
"Gm45817",3.30309828121005,3.31543284170049,3.27252517183595,3.28638184967981
"Gm39157",3.34559375934749,3.34474091034105,3.31651557237776,3.31301871594789
"Dctn6",9.56799682272837,9.61700731590345,9.62648045930621,9.56053873742415
"Mboat4",3.29539137405209,3.28669791554417,3.29250789769984,3.29155486020844
"Leprotl1",9.72911855280795,9.74837680098481,9.82289486359205,9.81757864686413
"Saraf",9.93494702451352,9.94002067029963,9.97969721611885,9.90373306043056
"Dusp4",11.6306602316848,11.6509418280302,11.6791960932388,11.4881171222073
"Tnks",12.7404660425829,12.7315329109934,12.7699715742816,12.7480086892126
"Gm9939",4.0437497238635,4.02512507294822,4.05285774112914,4.01148443741934
"Ppp1r3b",7.19315564564309,7.18364953027711,7.19499372047631,7.2020804988593
"Eri1",11.7814721214061,11.7826821577705,11.8488884751639,11.8027914826173
"Mfhas1",9.28340917401085,9.23534276913398,9.28361597996919,9.23269989797023
"Gm35021",3.54214738934375,3.51775931501757,3.49890934034055,3.50537872187488
"Cldn23",3.4599122822115,3.42687029484144,3.44682242954208,3.44333990388906
"Prag1",10.8132491925637,10.7887887273081,10.6082218252611,10.6023775464155
"Gm38414",4.62995263157451,4.59995168247676,4.52389415262335,4.52150731264855
"Lonrf1",10.0093997817224,9.98076776641182,9.9158077974564,9.89541085633285
"Gm5787",3.9353919321985,3.96833714436126,3.94967176710215,3.9478193913821
"Trmt9b",7.30807560384328,7.36627842683943,7.33392069894099,7.2848619717227
"Dlc1",12.2710702147378,12.1431107219145,12.0693602915767,11.9469235935289
"AI429214",4.27398377412743,4.29333758453618,4.24647088689461,4.26904745033092
"Tusc3",9.66112931550076,9.67041120614942,9.64261345438458,9.64512050011582
"Micu3",10.0676793522216,10.1102160479486,10.1502265183434,10.129619552059
"Zdhhc2",10.1668435471838,10.1490425301373,10.1834592952502,10.1862856612668
"Cnot7",11.8354940903023,11.803106174225,11.880528340221,11.8836457460852
"Vps37a",11.5876437257887,11.6443737881217,11.5850511005398,11.6338240708739
"Mtmr7",10.5120213978254,10.4791553164331,10.4048304604228,10.3997181508543
"Slc7a2",7.46093011871166,7.37967496831307,7.38158351939174,7.31381765913952
"Pdgfrl",7.25139435871279,7.28302196757592,7.28355770609212,7.33461670652712
"Mtus1",10.3035588175633,10.2684326514758,10.3621272977945,10.2466770020457
"B430010I23Rik",5.04093124574326,5.05842916704168,5.10719180229922,5.06517845797876
"Gm16348",3.55911147398613,3.56661507652439,3.52471383968674,3.55583157578124
"Pcm1",13.5055363935044,13.5258040082011,13.5750963594105,13.5813585345199
"Asah1",12.0630000548837,12.0806741588242,12.0747013734064,12.1435800212289
"Frg1",10.6843334942063,10.6569304622654,10.5868264708314,10.6811511545277
"Smarce1-ps1",3.64556141977043,3.6653988876277,3.65946727485301,3.67624962007227
"Gm6180",3.35128537822729,3.35011982835515,3.3545177464445,3.38171095849665
"Triml1",8.70884694815528,8.60580129072072,8.48866934242031,8.40074538105258
"Gm6284",7.12159051779365,7.10437698331361,6.98385341163402,6.91227684170047
"Triml2",9.65439797905945,9.56924380113863,9.64329812834584,9.46361367295498
"Zfp42",10.7880845685225,10.6165175235832,10.7334664694595,10.5264020539984
"Fat1",15.0572717453311,14.9843238972111,14.8670717006265,14.8748712724295
"Gm2366",7.99366203421027,7.94366659175213,7.86479687676432,7.95446495721954
"AY512931",5.1532214568089,5.10447682050929,5.11808293022616,5.06974290068726
"Cyp4v3",4.49798360438651,4.54202213945015,4.49794443033401,4.516149218161
"Fam149a",7.19106908418721,7.2730791611244,7.30046346944382,7.294413477968
"Tlr3",6.03429564184594,6.04901303166727,6.19139957973591,6.14725935335813
"Sorbs2",7.74834853087194,7.70671236388729,7.89448379231413,7.79303729104592
"Pdlim3",8.30996437092695,8.36710064569557,8.2541993669285,8.3307610485388
"1700029J07Rik",4.71711540192879,4.70808406177016,4.69704004564628,4.69059833781464
"Ufsp2",9.99215372367103,10.048352131388,9.84893547360405,9.884894478333
"Ankrd37",7.0939897883773,7.05961814251424,7.0418527180033,6.98719563826857
"Lrp2bp",5.10421144244575,5.06049835674358,5.10346091511665,5.09684623953986
"Snx25",9.02660078197833,9.00323084642164,8.87640923215483,8.99794705935637
"Cfap97",9.72320141766479,9.71969612802006,9.72507107517428,9.77779343155532
"Gm45693",4.07537313975466,4.04992400213309,4.05663202819139,4.04159511490528
"Slc25a4",13.0055873670262,12.9368781295785,12.6382740805534,12.7387490476677
"Acsl1",9.78591341565665,9.82863482424536,9.90333916363693,9.7997663750438
"Gm45244",3.68375745287239,3.67354386752428,3.68868464290835,3.68298334396431
"Cenpu",9.3392641376039,9.28650892942071,9.20620726386161,9.28924803177712
"Primpol",9.09169102140835,9.18610295768575,9.10646266977207,9.05268074810553
"Gm45607",3.9911885303454,4.01312912948114,4.01694314606113,4.00110933851051
"Casp3",12.3431956244234,12.395037876015,12.4472010809823,12.4309083302605
"Irf2",5.8939338903101,5.89678635113318,5.84544560176095,5.89024533241397
"Stox2",11.3332675179481,11.3764909445126,11.3221159694533,11.347268391244
"Gm45537",4.4740897886828,4.45266825141247,4.4606322110469,4.49249139085185
"Trappc11",11.3445861417357,11.3487374616206,11.3892509929416,11.3441524405642
"Rwdd4a",10.6649528955222,10.6886870871383,10.7872250535144,10.6924125265234
"Ing2",9.67855221806226,9.78046637254601,9.75396610168765,9.77738232332529
"AA386476",7.06902723177777,7.00395753651034,7.07129499735495,7.08283016746261
"Cdkn2aip",10.350238586065,10.3359526292392,10.3771660668513,10.3012704029392
"E030037K01Rik",3.48408295007925,3.47088180122529,3.46977736634504,3.48327384200289
"Wwc2",12.1415774998589,12.0055130331322,11.6781264267604,11.7118507738975
"Dctd",10.9403183737533,11.0169984461112,11.0887708752485,10.9438997333387
"Tenm3",11.9273175169238,11.9423348674976,12.0495720848973,11.9925069163415
"Gm32842",3.52147994568179,3.52383259605598,3.54140159789639,3.5391214631421
"Gm9892",5.89211142456672,5.88086995569252,5.84511549036087,5.87041154870082
"Aga",7.60659981048342,7.52307464552867,7.45255118448131,7.48542169795494
"Neil3",8.7626327989482,8.81622823642234,8.92957997515683,8.91235653375645
"Vegfc",6.67170236810868,6.68230581192864,6.75927876666233,6.75548759294509
"Spcs3",12.0727118764175,12.1160759971574,12.2862787819414,12.2183806628879
"Wdr17",6.17174703366533,6.12045977384162,6.25972130772909,6.19806213799049
