"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB"
"Sgo2a",2481.04675363533,2380.19741036915,2271.45285813859,2504.82020134198
"Aox1",9.89943841849509,40.736874994093,28.1902761634349,18.4463503199603
"Gm37607",61.8714901155943,46.5564285646777,60.6518062910266,69.901959107218
"Bzw1",12234.4684554576,12123.100013123,11622.0820364707,11817.3145312925
"Clk1",3258.1526694872,3312.2959072578,3317.05582856417,3530.04893491451
"Ppil3",561.793130249596,598.444092175128,523.655736005624,564.069975573523
"Nif3l1",1281.97727519511,1340.43717242468,1394.99154469361,1338.81668901186
"Orc2",4145.38983774482,4120.24392797397,4207.18515469445,4206.73873349411
"Gm15834",24.7485960462377,16.4887351166567,24.7732729921095,23.3006530357393
"Fam126b",910.748334501548,994.173734974888,1097.7122687883,1207.75051568582
"Ndufb3",563.030560051908,654.69977669078,694.505894571896,520.381251131512
"Cflar",310.594880380283,360.812321376252,273.360253706035,266.986649367847
"Casp8",44.5474728832279,51.4060565401649,42.712539641568,63.1059353051274
"Trak2",1194.11975923097,1236.65513374925,1256.60291625493,1235.90547143734
"Stradb",138.592137858931,175.556532712639,183.663920458743,212.618458951121
"Tmem237",518.48308716868,469.443988027167,511.696224905985,516.497808958889
"Gm29017",27.2234556508615,24.2481398774363,11.9595110996391,30.09667683783
"Als2",1576.48556814534,1529.57266346868,1535.94292551079,1535.90137927248
"Gm37737",18.5614470346783,10.669181546072,17.9392666494586,14.5629081473371
"Fzd7",3049.02703289649,3174.56647275396,2652.44871174138,2652.39100390166
"Gm26813",111.36868220807,106.69181546072,79.4453237333166,71.8436801935296
"Gm973",33.4106046624209,42.6767261842879,59.7975554981953,30.09667683783
"Sumo1",2146.94070701112,2046.54300565562,1969.04807747629,1749.49069876676
"D430013B06Rik",69.2960689294656,68.8647172519191,87.1335808687988,97.0860543155806
"Nop58",12698.5046313246,12241.4309357249,12870.1424447973,11920.225748867
"Snord70",17.3240172323664,12.6090327362669,12.8137618924704,11.6503265178697
"Gm26287",7.42457881387132,15.5188095215592,6.83400634265089,12.6211870610255
"Bmpr2",1436.6560004841,1530.54258906378,1695.68782377025,1946.57538902739
"Fam117b",1093.88794524371,1200.76788673065,1508.60690014018,1566.96891665347
"Gm37531",23.5111662439258,35.8872470186057,29.8987777490976,18.4463503199603
"Ica1l",33.4106046624209,28.1278422578261,26.4817745777722,29.1258162946742
"Wdr12",2945.08292950229,3042.65659182071,3057.36358754344,2978.60014640201
"Carf",293.270863147917,294.857380909625,295.570774319651,346.597213906623
